Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
2	GO:0034250	positive regulation of cellular amide metabolic process	25/624	167/18800	2.85511403508506e-10	2.64160115941783e-08	2.21091668071575e-08	SYNCRIP/KHDRBS1/DDX3X/EEF2/EIF2S3/EIF4G1/EIF4G2/ELAVL1/LARP1/PABPC1/RHOA/NPM1/YBX1/PKM/POLR2G/PRKDC/DNAJC3/RELA/RPS4X/C1QBP/CNBP/CSDE1/FXR1/PICALM/EIF3D	25
2	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	41/624	414/18800	4.58371356175241e-10	4.1506989188975e-08	3.47397238364393e-08	HUWE1/MARCHF6/ASCC3/GABARAP/DDB1/STT3B/FAF2/ECPAS/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/UBE2K/HSPA5/HSP90AB1/PCBP2/PSMC2/PSMC4/PSMD1/PSMD7/PSMD8/PSMD10/RAD23B/RPL11/SDCBP/HSP90B1/UBE2G1/SUMO1/VCP/XPO1/USP7/WDR26/EDEM3/CALR/CANX/SYVN1/CUL3/USP14/TRIP12/N4BP1	41
2	GO:0006900	vesicle budding from membrane	15/624	64/18800	1.95638805457275e-09	1.7346640750545e-07	1.45184587207767e-07	SEC24B/SEC23B/SEC24A/TMED2/CHMP4B/ANXA2/PPP6C/RAB1A/RAB7A/PICALM/CUL3/GBF1/AP3D1/WASL/VAPA	15
2	GO:0043487	regulation of RNA stability	24/624	170/18800	2.18677812448267e-09	1.89937299955067e-07	1.58970078909761e-07	SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CNOT1/LARP1/PUM2/TARDBP/SERBP1/PABPC1/HNRNPC/HNRNPM/NPM1/YBX1/POLR2G/RC3H2/SAMD4B/CSDE1/FXR1/TAF15/PUM1/THRAP3	24
2	GO:0043488	regulation of mRNA stability	23/624	158/18800	2.58020392313989e-09	2.19626957937667e-07	1.83819159492745e-07	SYNCRIP/CELF1/RC3H1/ELAVL1/PATL1/CNOT1/LARP1/PUM2/TARDBP/SERBP1/PABPC1/HNRNPC/HNRNPM/NPM1/YBX1/POLR2G/RC3H2/SAMD4B/CSDE1/FXR1/TAF15/PUM1/THRAP3	23
2	GO:0061013	regulation of mRNA catabolic process	24/624	173/18800	3.12663866371779e-09	2.57663127739075e-07	2.15653943477698e-07	SYNCRIP/CELF1/RC3H1/ELAVL1/PATL1/CASC3/CNOT1/LARP1/PUM2/TARDBP/SERBP1/PABPC1/HNRNPC/HNRNPM/NPM1/YBX1/POLR2G/RC3H2/SAMD4B/CSDE1/FXR1/TAF15/PUM1/THRAP3	24
2	GO:0033119	negative regulation of RNA splicing	10/624	25/18800	3.14813971861652e-09	2.57663127739075e-07	2.15653943477698e-07	U2AF2/RBMX/HNRNPA2B1/HNRNPK/PTBP1/SRSF6/SRSF7/C1QBP/RBM42/PTBP3	10
2	GO:0000380	alternative mRNA splicing, via spliceosome	16/624	77/18800	3.73970250924193e-09	2.94743960728401e-07	2.46689147978064e-07	DDX17/KHDRBS1/CELF1/KDM1A/RBMX/HNRNPL/MBNL1/HNRNPM/PTBP1/SRSF6/TRA2B/TIA1/FXR1/CDK13/YTHDC1/THRAP3	16
2	GO:0070972	protein localization to endoplasmic reticulum	16/624	77/18800	3.73970250924193e-09	2.94743960728401e-07	2.46689147978064e-07	RAB10/KDELR1/KDELR2/CHMP4B/TRAM1/SEC61A1/HSPA5/RTN4/SRP14/SRP72/SSR3/BTF3/SEC62/GBF1/VAPA/TRAM2	16
2	GO:0048193	Golgi vesicle transport	32/624	294/18800	3.95465074856783e-09	3.06018065198267e-07	2.56125131734996e-07	SCAMP2/SEC24B/SEC23B/SEC24A/RAB10/KDELR1/TMED2/LMAN2/KDELR2/SEC23IP/EPS15/COPG1/ARF4/LAMP1/LMAN1/ERGIC2/ANKFY1/PPP6C/TRAPPC1/RAB1A/VCP/RAB1B/CUL3/USO1/GBF1/NAPA/AP3D1/VAPA/COPB2/VAMP3/GOSR2/GOLGA5	32
2	GO:0048025	negative regulation of mRNA splicing, via spliceosome	9/624	20/18800	5.59072704326534e-09	4.24895255288166e-07	3.5562068260169e-07	U2AF2/RBMX/HNRNPA2B1/HNRNPK/PTBP1/SRSF6/SRSF7/C1QBP/RBM42	9
2	GO:0006605	protein targeting	33/624	317/18800	6.91680386503575e-09	5.16454688589336e-07	4.3225234126096e-07	HUWE1/GABARAP/CHMP4B/CSNK2A2/TRAM1/SEC61A1/HSPA4/HSPA5/HSPA8/HSP90AA1/LAMP2/LMAN1/NACA/SH3GLB1/ERBIN/MFF/RPL11/SDCBP/SRP14/SRP72/SSR1/SSR3/SEC62/YWHAB/YWHAE/YWHAG/RAB7A/NCOA4/AP3D1/PDCD5/SCARB2/TRAM2/TOMM70	33
2	GO:0034063	stress granule assembly	10/624	27/18800	7.65098270055277e-09	5.61423834026769e-07	4.69889754240845e-07	G3BP1/ATXN2L/DDX3X/DDX6/PRRC2C/PUM2/LSM14A/ATXN2/TIA1/CSDE1	10
2	GO:0017038	protein import	26/624	210/18800	8.05752772536396e-09	5.76311313597338e-07	4.82349991396268e-07	TRIM28/NUTF2/IPO7/ATF2/CSE1L/ELAVL1/TARDBP/HSPA4/HSPA8/HSP90AA1/HSP90AB1/KPNB1/KPNA2/KPNA4/TNPO1/LAMP2/NF1/NFKBIA/NUP98/STAT3/SUMO1/PDCD5/NOLC1/NUP93/TOMM70/NUP153	26
2	GO:0006446	regulation of translational initiation	16/624	81/18800	8.12468957139105e-09	5.76311313597338e-07	4.82349991396268e-07	EIF1/KHDRBS1/TMED2/DDX1/DDX3X/EIF4B/EIF4EBP2/EIF4G1/EIF4G2/LARP1/EIF3K/NCBP1/NPM1/POLR2G/DNAJC3/CSDE1	16
2	GO:0034655	nucleobase-containing compound catabolic process	38/624	405/18800	8.96468228724575e-09	6.25470292041277e-07	5.23494130457975e-07	LRPPRC/SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CASC3/XRN2/CNOT1/SMG1/LARP1/PUM2/DICER1/TARDBP/MTREX/SERBP1/PABPC1/SND1/GSPT1/HNRNPC/NUDT19/HNRNPM/NCBP1/NPM1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/ELAC2/VCP/CSDE1/FXR1/TAF15/PUM1/THRAP3	38
2	GO:0034976	response to endoplasmic reticulum stress	29/624	257/18800	9.45711493016584e-09	6.49185179722352e-07	5.43342562371498e-07	MARCHF6/SERINC3/TMED2/DDX3X/EIF4G1/STT3B/EP300/ATF6/ERP44/FAF2/ECPAS/PDIA3/GSK3B/UBQLN2/UBQLN1/HSPA5/ATP2A2/P4HB/QRICH1/TMEM33/DNAJC3/HSP90B1/VCP/EDEM3/CALR/CANX/SYVN1/USP14/PDIA4	29
2	GO:0034975	protein folding in endoplasmic reticulum	7/624	11/18800	1.26158564580456e-08	8.52271191832413e-07	7.13317598229344e-07	PDIA3/HSPA5/P4HB/DNAJC3/HSP90B1/CALR/CANX	7
2	GO:0000723	telomere maintenance	20/624	132/18800	1.40463624289579e-08	9.340831015257e-07	7.81790961506473e-07	CCT4/CCT2/CCT8/PTGES3/DKC1/SMG1/XRCC6/HNRNPA2B1/HNRNPC/HSP90AA1/HSP90AB1/XRN1/ATRX/NOP10/PRKDC/MAPK1/XRCC5/USP7/MAPKAPK5/CCT6A	20
2	GO:0050821	protein stabilization	24/624	191/18800	2.26559868930019e-08	1.48344431102487e-06	1.24158477159382e-06	CCT4/CCT2/CCT8/PTGES3/EP300/HYPK/GRN/HCFC1/HSP90AA1/HSP90AB1/LAMP1/LAMP2/NLK/PFN1/ATF7IP/RTN4/RPL11/SUMO1/ZNF207/USP7/CALR/USP9X/SYVN1/CCT6A	24
2	GO:0051028	mRNA transport	19/624	126/18800	3.49334133739504e-08	2.25267586847777e-06	1.88540144908211e-06	LRPPRC/NUTF2/NXF1/DDX19B/SMG1/NUP205/HNRNPA2B1/AGFG1/NCBP1/NUP98/THOC2/SRSF3/SRSF7/SUPT6H/XPO1/YTHDC1/QKI/NUP93/NUP153	19
2	GO:0016050	vesicle organization	31/624	306/18800	3.74130837788219e-08	2.37656842630845e-06	1.98909466626133e-06	SEC24B/SEC23B/SEC24A/TMED2/CHMP4B/EPS15/WASHC4/VPS39/CORO1C/GNAI3/ANXA2/RNASEK/OSBP/PAFAH1B1/ANKFY1/PPP6C/RAB1A/SDCBP/RAB7A/PICALM/ANKRD27/CUL3/USO1/GBF1/RAB11A/AP3D1/WASL/VAPA/VAMP3/SCARB2/GOSR2	31
2	GO:0007004	telomere maintenance via telomerase	14/624	69/18800	4.88430654976762e-08	3.05700127585456e-06	2.5585903040888e-06	CCT4/CCT2/CCT8/PTGES3/DKC1/HNRNPC/HSP90AA1/HSP90AB1/XRN1/NOP10/MAPK1/XRCC5/MAPKAPK5/CCT6A	14
2	GO:0061077	chaperone-mediated protein folding	14/624	70/18800	5.92141742893911e-08	3.60285269240967e-06	3.01544655498474e-06	TRAP1/CCT4/CCT2/CCT8/PTGES3/HSPH1/CSNK2A1/FKBP1A/HSPA5/HSPA8/HSPA9/CCT6A/PDCD5/PDIA4	14
2	GO:0010833	telomere maintenance via telomere lengthening	15/624	81/18800	5.92574455988432e-08	3.60285269240967e-06	3.01544655498474e-06	CCT4/CCT2/CCT8/PTGES3/DKC1/HNRNPA2B1/HNRNPC/HSP90AA1/HSP90AB1/XRN1/NOP10/MAPK1/XRCC5/MAPKAPK5/CCT6A	15
2	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	13/624	60/18800	6.4498479271736e-08	3.86627503916209e-06	3.23592073914833e-06	DDX17/KHDRBS1/CELF1/RBMX/HNRNPL/MBNL1/PTBP1/SRSF6/TRA2B/TIA1/FXR1/YTHDC1/THRAP3	13
2	GO:0031330	negative regulation of cellular catabolic process	28/624	265/18800	7.04940472682862e-08	4.16698146074758e-06	3.48760023327311e-06	LRPPRC/SYNCRIP/CHMP4B/CSNK2A1/CSNK2A2/DKC1/EIF4G1/EIF4G2/ELAVL1/SMG1/LARP1/TARDBP/PABPC1/ANXA2/HNRNPC/HSP90AB1/YBX1/CTSA/VPS35/RPL11/SDCBP/STAT3/CSDE1/USP7/TAF15/USP14/N4BP1/THRAP3	28
2	GO:0000028	ribosomal small subunit assembly	8/624	19/18800	7.70346181827548e-08	4.49122376692883e-06	3.75897834074178e-06	RPSA/PRKDC/RPS5/RPS15/RPS19/RPS27/RPS28/XRCC5	8
2	GO:0019058	viral life cycle	31/624	317/18800	8.39666735632461e-08	4.82921841466453e-06	4.04186661931757e-06	TRIM28/CHMP4B/DDB1/DDX3X/DDX6/EPS15/LARP1/PABPC1/HSPA8/HSP90AB1/ILF3/KPNA2/LAMP1/RPSA/CD46/RNASEK/P4HB/PCBP2/HACD3/PKN2/RAB1A/SMARCB1/STAU1/DYNLT1/VCP/RAB7A/RAB1B/VAPA/SCARB2/N4BP1/NUP153	31
2	GO:0046700	heterocycle catabolic process	38/624	443/18800	9.70195355145065e-08	5.50553524199653e-06	4.60791730780477e-06	LRPPRC/SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CASC3/XRN2/CNOT1/SMG1/LARP1/PUM2/DICER1/TARDBP/MTREX/SERBP1/PABPC1/SND1/GSPT1/HNRNPC/NUDT19/HNRNPM/NCBP1/NPM1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/ELAC2/VCP/CSDE1/FXR1/TAF15/PUM1/THRAP3	38
2	GO:0006405	RNA export from nucleus	15/624	85/18800	1.15747268086013e-07	6.48184701281674e-06	5.42505201112284e-06	NXF1/KHDRBS1/XPOT/DDX19B/SMG1/HNRNPA2B1/AGFG1/NCBP1/NPM1/THOC2/SRSF3/SUPT6H/YTHDC1/NUP93/NUP153	15
2	GO:0098760	response to interleukin-7	7/624	14/18800	1.20241890598923e-07	6.56089085114123e-06	5.4912086071087e-06	STIP1/CRKL/PDIA3/YBX1/P4HB/ATP5F1B/RAD23B	7
2	GO:0098761	cellular response to interleukin-7	7/624	14/18800	1.20241890598923e-07	6.56089085114123e-06	5.4912086071087e-06	STIP1/CRKL/PDIA3/YBX1/P4HB/ATP5F1B/RAD23B	7
2	GO:0044270	cellular nitrogen compound catabolic process	38/624	449/18800	1.37211176998637e-07	7.3118771019255e-06	6.11975467770971e-06	LRPPRC/SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CASC3/XRN2/CNOT1/SMG1/LARP1/PUM2/DICER1/TARDBP/MTREX/SERBP1/PABPC1/SND1/GSPT1/HNRNPC/NUDT19/HNRNPM/NCBP1/NPM1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/ELAC2/VCP/CSDE1/FXR1/TAF15/PUM1/THRAP3	38
2	GO:0009895	negative regulation of catabolic process	31/624	324/18800	1.37441298908374e-07	7.3118771019255e-06	6.11975467770971e-06	LRPPRC/SYNCRIP/CHMP4B/CSNK2A1/CSNK2A2/DKC1/EIF4G1/EIF4G2/ELAVL1/SMG1/LARP1/TARDBP/SF3B3/PABPC1/ANXA2/HNRNPC/HSP90AB1/YBX1/CTSA/VPS35/RELA/RPL11/SDCBP/STAT3/CSDE1/USP7/TAF15/USP14/NCOR1/N4BP1/THRAP3	31
2	GO:0010638	positive regulation of organelle organization	40/624	487/18800	1.42471405774228e-07	7.43823598506335e-06	6.22551211254807e-06	G3BP1/TRIM28/WASF2/CCT4/CCT2/CCT8/NCKAP1/DKC1/MAPRE1/CNOT1/CYFIP1/GRN/SLC25A5/GSK3B/ANXA2/HIF1A/HNRNPA2B1/RHOA/LMAN1/NMT1/OSBP/SH3GLB1/PFN1/ATRX/ATF7IP/VPS35/MAPK1/MFF/RAC1/RPS3/SDCBP/SURF4/XRCC5/CUL3/MAPKAPK5/WASL/CCT6A/PDCD5/CD47/SEPTIN7	40
2	GO:0042176	regulation of protein catabolic process	35/624	395/18800	1.43311877531766e-07	7.43823598506335e-06	6.22551211254807e-06	HUWE1/GABARAP/CSNK2A1/CSNK2A2/DDB1/SF3B3/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/ANXA2/UBE2K/HSP90AA1/HSP90AB1/NRDC/CTSA/VPS35/PSMC2/PSMC4/PSMD1/PSMD3/PSMD10/RAD23B/RELA/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/RAB7A/NDFIP1/USP14/N4BP1	35
2	GO:0006278	RNA-templated DNA biosynthetic process	14/624	75/18800	1.47429743931838e-07	7.55977096595065e-06	6.32723213018822e-06	CCT4/CCT2/CCT8/PTGES3/DKC1/HNRNPC/HSP90AA1/HSP90AB1/XRN1/NOP10/MAPK1/XRCC5/MAPKAPK5/CCT6A	14
2	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	28/624	275/18800	1.53998245724559e-07	7.80257778337764e-06	6.53045192395873e-06	SYNCRIP/CELF1/RC3H1/DDX3X/DDX6/EIF4EBP2/PATL1/CNOT1/LARP1/TARDBP/LSM14A/PABPC1/GSK3B/ILF3/NCL/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/RPS3/TIA1/CSDE1/FXR1/CALR/ITM2B/PUM1	28
2	GO:0006986	response to unfolded protein	19/624	139/18800	1.73684463846649e-07	8.69648327213339e-06	7.27861579761066e-06	HSPH1/TMED2/STT3B/EP300/ATF6/ERP44/FAF2/TRAM1/HSPA4/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/QRICH1/TMEM33/DNAJC3/VCP/EDEM3	19
2	GO:0017148	negative regulation of translation	26/624	248/18800	2.41006658131593e-07	1.19270271745123e-05	9.98245448124003e-06	SYNCRIP/CELF1/RC3H1/DDX3X/DDX6/EIF4EBP2/PATL1/CNOT1/LARP1/TARDBP/LSM14A/PABPC1/ILF3/NCL/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/RPS3/TIA1/CSDE1/FXR1/CALR/PUM1	26
2	GO:0050686	negative regulation of mRNA processing	9/624	29/18800	2.54994661777226e-07	1.2474221615217e-05	1.04404347907336e-05	U2AF2/RBMX/HNRNPA2B1/HNRNPK/PTBP1/SRSF6/SRSF7/C1QBP/RBM42	9
2	GO:0006606	protein import into nucleus	20/624	159/18800	3.29397435906003e-07	1.59308578092721e-05	1.33335038649033e-05	TRIM28/NUTF2/IPO7/ATF2/CSE1L/ELAVL1/TARDBP/HSP90AB1/KPNB1/KPNA2/KPNA4/TNPO1/NF1/NFKBIA/NUP98/STAT3/SUMO1/NOLC1/NUP93/NUP153	20
2	GO:0032204	regulation of telomere maintenance	14/624	80/18800	3.40378942762522e-07	1.62769975325539e-05	1.36232092526123e-05	CCT4/CCT2/CCT8/DKC1/SMG1/HNRNPA2B1/HNRNPC/XRN1/ATRX/MAPK1/XRCC5/USP7/MAPKAPK5/CCT6A	14
2	GO:0019439	aromatic compound catabolic process	38/624	466/18800	3.52143216052084e-07	1.6652461416863e-05	1.3937457814272e-05	LRPPRC/SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CASC3/XRN2/CNOT1/SMG1/LARP1/PUM2/DICER1/TARDBP/MTREX/SERBP1/PABPC1/SND1/GSPT1/HNRNPC/NUDT19/HNRNPM/NCBP1/NPM1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/ELAC2/VCP/CSDE1/FXR1/TAF15/PUM1/THRAP3	38
2	GO:0035966	response to topologically incorrect protein	20/624	160/18800	3.64984093958226e-07	1.70700253174309e-05	1.42869424401924e-05	HSPH1/TMED2/STT3B/EP300/ATF6/ERP44/FAF2/TRAM1/HSPA4/HSPA5/HSPA8/HSPA9/HSP90AA1/HSP90AB1/QRICH1/TMEM33/DNAJC3/VCP/EDEM3/CUL3	20
2	GO:0032200	telomere organization	20/624	162/18800	4.46923650842289e-07	2.06750767172259e-05	1.73042292271202e-05	CCT4/CCT2/CCT8/PTGES3/DKC1/SMG1/XRCC6/HNRNPA2B1/HNRNPC/HSP90AA1/HSP90AB1/XRN1/ATRX/NOP10/PRKDC/MAPK1/XRCC5/USP7/MAPKAPK5/CCT6A	20
2	GO:0051052	regulation of DNA metabolic process	38/624	472/18800	4.8460747861437e-07	2.21773056879867e-05	1.85615360229884e-05	ACTR2/TRIM28/CCT4/CCT2/CCT8/PTGES3/DKC1/KDM1A/SMG1/PDS5A/CIZ1/ANKRD17/HNRNPA2B1/HNRNPC/HSP90AA1/HSP90AB1/KPNA2/NPM1/XRN1/ATRX/PRKDC/MAPK1/PPP4R3B/RBBP6/RPS3/SUPT6H/XRCC5/YY1/USP7/NDFIP1/USP9X/TRRAP/SMARCA5/MAPKAPK5/MBD2/CCT6A/TRIP12/MORF4L2	38
2	GO:0051170	import into nucleus	20/624	163/18800	4.93911460290831e-07	2.23626295212529e-05	1.8716644811021e-05	TRIM28/NUTF2/IPO7/ATF2/CSE1L/ELAVL1/TARDBP/HSP90AB1/KPNB1/KPNA2/KPNA4/TNPO1/NF1/NFKBIA/NUP98/STAT3/SUMO1/NOLC1/NUP93/NUP153	20
2	GO:0000956	nuclear-transcribed mRNA catabolic process	17/624	121/18800	5.17271784531073e-07	2.31737759469921e-05	1.93955425911706e-05	SYNCRIP/RC3H1/PATL1/CASC3/XRN2/CNOT1/SMG1/PABPC1/GSPT1/NCBP1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CSDE1/THRAP3	17
2	GO:0075522	IRES-dependent viral translational initiation	6/624	11/18800	5.23198425702644e-07	2.31951302061506e-05	1.94134152694928e-05	PCBP2/PTBP1/CSDE1/EIF3A/EIF3D/EIF3F	6
2	GO:0034249	negative regulation of cellular amide metabolic process	27/624	276/18800	5.69967595349231e-07	2.50080627402714e-05	2.09307687754943e-05	SYNCRIP/CELF1/RC3H1/DDX3X/DDX6/EIF4EBP2/PATL1/CNOT1/LARP1/TARDBP/LSM14A/PABPC1/ILF3/NCL/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/RTN4/RPS3/TIA1/CSDE1/FXR1/CALR/PUM1	27
2	GO:0002833	positive regulation of response to biotic stimulus	21/624	180/18800	6.00730382203906e-07	2.60888623128553e-05	2.18353556753815e-05	CREBBP/EP300/PUM2/XRCC6/ANKRD17/LSM14A/GRN/UBE2K/HSP90AA1/LAMP1/MIF/NONO/PAK2/AKIRIN2/PRKDC/RPS19/XRCC5/PUM1/MATR3/TOMM70/USP15	21
2	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	20/624	166/18800	6.63283432527841e-07	2.82742983020899e-05	2.36644799797864e-05	GABARAP/CSNK2A1/CSNK2A2/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/UBE2K/HSP90AB1/PSMD10/RAD23B/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/USP14/N4BP1	20
2	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	18/624	137/18800	6.64339715744594e-07	2.82742983020899e-05	2.36644799797864e-05	GABARAP/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/UBE2K/HSP90AB1/PSMD10/RAD23B/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/USP14/N4BP1	18
2	GO:0032386	regulation of intracellular transport	30/624	332/18800	7.43197273803878e-07	3.13173029436565e-05	2.62113556493207e-05	HUWE1/TRIM28/SEC24B/KHDRBS1/CSNK2A2/TARDBP/GSK3B/ANXA2/HSP90AB1/LAMP1/LMAN1/NF1/NMT1/SH3GLB1/PPP1CC/VPS35/TMEM30A/MAPK1/MFF/PTPN11/SUPT6H/TXN/SUMO1/XPO1/YWHAE/USP7/PDCD5/NOLC1/TM9SF4/NUP153	30
2	GO:0030433	ubiquitin-dependent ERAD pathway	14/624	86/18800	8.52765253893397e-07	3.55820482408853e-05	2.97807803836456e-05	MARCHF6/STT3B/FAF2/ECPAS/UBQLN2/UBQLN1/HSPA5/HSP90B1/VCP/EDEM3/CALR/CANX/SYVN1/USP14	14
2	GO:0051973	positive regulation of telomerase activity	9/624	34/18800	1.15109299715841e-06	4.75636096689924e-05	3.9808877898662e-05	CCT4/CCT2/PTGES3/DKC1/HSP90AA1/HSP90AB1/MAPK1/XRCC5/MAPKAPK5	9
2	GO:1901361	organic cyclic compound catabolic process	38/624	494/18800	1.47786754242233e-06	6.04788871206675e-05	5.06184591453153e-05	LRPPRC/SYNCRIP/CELF1/RC3H1/DKC1/ELAVL1/PATL1/CASC3/XRN2/CNOT1/SMG1/LARP1/PUM2/DICER1/TARDBP/MTREX/SERBP1/PABPC1/SND1/GSPT1/HNRNPC/NUDT19/HNRNPM/NCBP1/NPM1/YBX1/POLR2G/XRN1/RC3H2/SAMD4B/CNOT11/ELAC2/VCP/CSDE1/FXR1/TAF15/PUM1/THRAP3	38
2	GO:0046822	regulation of nucleocytoplasmic transport	15/624	104/18800	1.71557442294104e-06	6.95379499432103e-05	5.82005398218796e-05	TRIM28/KHDRBS1/TARDBP/GSK3B/HSP90AB1/NF1/PPP1CC/PTPN11/SUPT6H/TXN/SUMO1/XPO1/YWHAE/NOLC1/NUP153	15
2	GO:1903362	regulation of cellular protein catabolic process	25/624	258/18800	1.77224231421068e-06	7.11261588354847e-05	5.95298084436288e-05	GABARAP/CSNK2A1/CSNK2A2/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/ANXA2/UBE2K/HSP90AA1/HSP90AB1/VPS35/PSMC2/PSMC4/PSMD10/RAD23B/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/USP14/N4BP1	25
2	GO:0002183	cytoplasmic translational initiation	8/624	27/18800	1.78818115493347e-06	7.11261588354847e-05	5.95298084436288e-05	EIF2S3/EIF4B/EIF4G1/EIF3CL/EIF3A/EIF3D/EIF3I/EIF2S2	8
2	GO:0033044	regulation of chromosome organization	22/624	212/18800	2.39323442761268e-06	9.43111641103663e-05	7.8934749542313e-05	TRIM28/CCT4/CCT2/CTCF/CCT8/DKC1/SMG1/HNRNPA2B1/HNRNPC/XRN1/ATRX/ATF7IP/MAPK1/XRCC5/YY1/ZNF207/USP7/CUL3/SMARCA5/MAPKAPK5/BAZ1B/CCT6A	22
2	GO:0045454	cell redox homeostasis	9/624	37/18800	2.49757674559643e-06	9.663351481144e-05	8.08784660966346e-05	PRDX3/DLD/ERP44/PRDX5/PRDX1/SELENOT/BOLA2/TXN/PRDX6	9
2	GO:1904358	positive regulation of telomere maintenance via telomere lengthening	9/624	37/18800	2.49757674559643e-06	9.663351481144e-05	8.08784660966346e-05	CCT4/CCT2/CCT8/DKC1/HNRNPA2B1/MAPK1/XRCC5/MAPKAPK5/CCT6A	9
2	GO:0051972	regulation of telomerase activity	10/624	47/18800	2.57849139488737e-06	9.88653997895556e-05	8.2746466385006e-05	CCT4/CCT2/PTGES3/DKC1/HNRNPA2B1/HSP90AA1/HSP90AB1/MAPK1/XRCC5/MAPKAPK5	10
2	GO:0072599	establishment of protein localization to endoplasmic reticulum	10/624	49/18800	3.85468818593733e-06	0.000146478151065619	0.000122596473883571	RAB10/CHMP4B/TRAM1/SEC61A1/HSPA5/SRP14/SRP72/SSR3/SEC62/TRAM2	10
2	GO:0042273	ribosomal large subunit biogenesis	12/624	72/18800	4.00101440033888e-06	0.000150693073343737	0.000126124198702811	RSL1D1/RPL10A/NPM1/NIP7/SDAD1/RPL3/RPL6/RPL7/RPL10/RPL11/RPL24/RPLP0	12
2	GO:0098586	cellular response to virus	13/624	85/18800	4.31024952707476e-06	0.000160915982344124	0.000134680373034358	ATF2/DDX3X/PUM2/ANKRD17/LSM14A/HIF1A/HSP90AA1/ARF1/C1QBP/GBF1/PUM1/TOMM70/USP15	13
2	GO:1904356	regulation of telomere maintenance via telomere lengthening	11/624	61/18800	4.56043598445826e-06	0.000168775787390038	0.000141258721935073	CCT4/CCT2/CCT8/DKC1/HNRNPA2B1/HNRNPC/XRN1/MAPK1/XRCC5/MAPKAPK5/CCT6A	11
2	GO:1904874	positive regulation of telomerase RNA localization to Cajal body	6/624	15/18800	5.0576442375848e-06	0.000183977212608213	0.000153981719298128	CCT4/CCT2/CCT8/DKC1/NOP10/CCT6A	6
2	GO:2000767	positive regulation of cytoplasmic translation	6/624	15/18800	5.0576442375848e-06	0.000183977212608213	0.000153981719298128	SYNCRIP/PABPC1/YBX1/PKM/CNBP/CSDE1	6
2	GO:0006406	mRNA export from nucleus	11/624	62/18800	5.37983818851331e-06	0.000193419586005434	0.000161884615908783	NXF1/DDX19B/SMG1/HNRNPA2B1/AGFG1/NCBP1/THOC2/SRSF3/SUPT6H/YTHDC1/NUP93	11
2	GO:0019080	viral gene expression	14/624	100/18800	5.41730333793514e-06	0.000193419586005434	0.000161884615908783	EP300/SNW1/TARDBP/GSK3B/PRMT1/PCBP2/PTBP1/SMARCB1/USF2/CSDE1/CANX/EIF3A/EIF3D/EIF3F	14
2	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	22/624	223/18800	5.48737273116786e-06	0.000193419586005434	0.000161884615908783	GABARAP/CSNK2A1/CSNK2A2/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/UBE2K/HSP90AB1/PSMC2/PSMC4/PSMD10/RAD23B/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/USP14/N4BP1	22
2	GO:0061136	regulation of proteasomal protein catabolic process	20/624	190/18800	5.49900608709059e-06	0.000193419586005434	0.000161884615908783	GABARAP/ARIH1/HECTD1/GSK3B/UBQLN2/UBQLN1/UBE2K/HSP90AB1/PSMC2/PSMC4/PSMD10/RAD23B/RPL11/SDCBP/SUMO1/VCP/XPO1/USP7/USP14/N4BP1	20
